leaid,leaname,fips,stateabb,gapblk,gapseblk,gaphsp,gapsehsp,racepercent
3608430,CORNWALL CENTRAL SCHOOL DISTRICT,NY,NY,.7109,.0682,.4539,.0304,1
3608580,CROTON-HARMON UNION FREE SCHOOL DISTRICT,NY,NY,,,.8193,.1117,1
3608880,DEER PARK UNION FREE SCHOOL DISTRICT,NY,NY,.4694,.0243,.3503,.0252,1
3609090,JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT,NY,NY,.8935,.063,,,1
3609120,DOBBS FERRY UNION FREE SCHOOL DISTRICT,NY,NY,,,.7441,.1758,1
3609420,DUNKIRK CITY SCHOOL DISTRICT,NY,NY,1.2703,.3764,.6307,.0283,1
3609630,EAST GREENBUSH CENTRAL SCHOOL DISTRICT,NY,NY,,,.6664,.1627,1
3609660,EAST HAMPTON UNION FREE SCHOOL DISTRICT,NY,NY,,,.7696,.0388,1
3609690,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,NY,NY,.6095,.027,.3955,.0332,1
3609720,EAST ISLIP UNION FREE SCHOOL DISTRICT,NY,NY,,,.2395,.0303,1
3609840,EAST MEADOW UNION FREE SCHOOL DISTRICT,NY,NY,.2752,.0463,.296,.0223,1
3609960,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,NY,NY,,,.0891,.1663,1
3610080,EASTCHESTER UNION FREE SCHOOL DISTRICT,NY,NY,,,.1998,.0851,1
3610500,ELLENVILLE CENTRAL SCHOOL DISTRICT,NY,NY,.3789,.2654,.2791,.034,1
3610560,ELMIRA CITY SCHOOL DISTRICT,NY,NY,.4394,.0173,.4743,.2504,1
3610620,ELMONT UNION FREE SCHOOL DISTRICT,NY,NY,.2614,.038,.3691,.0387,1
3610680,ELWOOD UNION FREE SCHOOL DISTRICT,NY,NY,1.8232,.3898,.5518,.076,1
3610710,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,NY,NY,.8226,.0382,.6181,.1479,1
3610890,FAIRPORT CENTRAL SCHOOL DISTRICT,NY,NY,.6687,.0359,,,1
3610950,FALLSBURG CENTRAL SCHOOL DISTRICT,NY,NY,1.1678,.7093,.2162,.0372,1
3610980,FARMINGDALE UNION FREE SCHOOL DISTRICT,NY,NY,.6278,.0354,.5535,.0219,1
3611160,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,NY,NY,,,.4218,.0713,1
3611460,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,NY,NY,,,.1985,.0588,1
3611550,FREEPORT UNION FREE SCHOOL DISTRICT,NY,NY,.428,.0371,.5036000000000001,.0421,1
3611880,GATES-CHILI CENTRAL SCHOOL DISTRICT,NY,NY,.5399000000000001,.0291,.4415,.0383,1
3611970,GENEVA CITY SCHOOL DISTRICT,NY,NY,.8892,.0361,1.0968,.0431,1
3612180,GLEN COVE CITY SCHOOL DISTRICT,NY,NY,.7529,.0462,.6002,.0237,1
3612330,GOSHEN CENTRAL SCHOOL DISTRICT,NY,NY,,,.6553,.0351,1
3612510,GREAT NECK UNION FREE SCHOOL DISTRICT,NY,NY,,,.8064,.0282,1
3612630,GREECE CENTRAL SCHOOL DISTRICT,NY,NY,.6601,.0182,.4439,.0184,1
3612720,GREENBURGH CENTRAL SCHOOL DISTRICT,NY,NY,.9728,.1512,.7174,.1451,1
3613080,GUILDERLAND CENTRAL SCHOOL DISTRICT,NY,NY,.6835,.2212,.361,.1258,1
3613290,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT,NY,NY,.5882,.0173,.5756,.0244,1
3613530,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,NY,NY,,,.6254,.0272,1
3613620,HARBORFIELDS CENTRAL SCHOOL DISTRICT,NY,NY,.4706,.2842,.3641,.4543,1
3613740,HARRISON CENTRAL SCHOOL DISTRICT,NY,NY,,,.6547,.0285,1
3613950,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,NY,NY,,,.7323,.1395,1
3613980,HAUPPAUGE UNION FREE SCHOOL DISTRICT,NY,NY,,,.3371,.2467,1
3614010,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),NY,NY,.6768,.0205,.7675,.0151,1
3614190,HENDRICK HUDSON CENTRAL SCHOOL DISTRICT,NY,NY,,,.444,.0313,1
3614280,HERRICKS UNION FREE SCHOOL DISTRICT,NY,NY,,,.238,.1373,1
3614340,HICKSVILLE UNION FREE SCHOOL DISTRICT,NY,NY,,,.4933,.0221,1
3614430,HIGHLAND FALLS CENTRAL SCHOOL DISTRICT,NY,NY,,,.4091,.1275,1
3614940,HUDSON CITY SCHOOL DISTRICT,NY,NY,.7087,.0334,-.0366,.1175,1
3615090,HUNTINGTON UNION FREE SCHOOL DISTRICT,NY,NY,1.3883,.0378,1.0403,.0275,1
3615180,HYDE PARK CENTRAL SCHOOL DISTRICT,NY,NY,.4946,.0275,.2858,.034,1
3615300,INDIAN RIVER CENTRAL SCHOOL DISTRICT,NY,NY,.343,.0333,.174,.0443,1
3615390,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,NY,NY,.4982,.0343,.5268000000000001,.0396,1
3615480,ISLAND PARK UNION FREE SCHOOL DISTRICT,NY,NY,,,.3541,.0849,1
3615510,ISLAND TREES UNION FREE SCHOOL DISTRICT,NY,NY,,,.3588,.0369,1
3615540,ISLIP UNION FREE SCHOOL DISTRICT,NY,NY,.6649000000000001,.3019,.5530000000000001,.0294,1
3615570,ITHACA CITY SCHOOL DISTRICT,NY,NY,.8769,.0271,.6254,.0536,1
3615630,JAMESTOWN CITY SCHOOL DISTRICT,NY,NY,.3486,.0434,.5767,.0221,1
3615780,BROOKHAVEN-COMSEWOGUE UNION FREE SCHOOL DISTRICT,NY,NY,,,.6349,.0306,1
3615900,JOHNSON CITY CENTRAL SCHOOL DISTRICT,NY,NY,.4439,.0354,.7508,.2722,1
3616080,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,NY,NY,,,.2405,.114,1
3616230,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,NY,NY,.6029,.0233,.3991,.0263,1
3616290,KINGSTON CITY SCHOOL DISTRICT,NY,NY,.6191,.0178,.5033,.0256,1
3616440,LACKAWANNA CITY SCHOOL DISTRICT,NY,NY,.3188,.0268,.275,.0514,1
3616620,LAKELAND CENTRAL SCHOOL DISTRICT,NY,NY,.4579,.0363,.3747,.0257,1
3616740,LANSINGBURGH CENTRAL SCHOOL DISTRICT,NY,NY,.3054,.0282,.525,.2489,1
3616830,LAWRENCE UNION FREE SCHOOL DISTRICT,NY,NY,.7815,.0303,.5934,.0262,1
3617160,LEVITTOWN UNION FREE SCHOOL DISTRICT,NY,NY,,,.2689,.0201,1
3617220,LIBERTY CENTRAL SCHOOL DISTRICT,NY,NY,.3517,.141,.4256,.0582,1
3617380,LINDENHURST UNION FREE SCHOOL DISTRICT,NY,NY,.4543,.1465,.502,.0229,1
3617520,LIVERPOOL CENTRAL SCHOOL DISTRICT,NY,NY,.5664,.023,.0362,1.5183,1
3617670,LOCKPORT CITY SCHOOL DISTRICT,NY,NY,.5638,.0224,.5571,.1415,1
3617700,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,NY,NY,,,.66,.0492,1
3617730,LONG BEACH CITY SCHOOL DISTRICT,NY,NY,1.1148,.0398,.8293,.0255,1
3617910,LYNBROOK UNION FREE SCHOOL DISTRICT,NY,NY,,,.5479000000000001,.0423,1
3618120,MAHOPAC CENTRAL SCHOOL DISTRICT,NY,NY,,,.3317,.0282,1
3618210,MALVERNE UNION FREE SCHOOL DISTRICT,NY,NY,.5209,.0599,.5711000000000001,.0782,1
3618240,MAMARONECK UNION FREE SCHOOL DISTRICT,NY,NY,.9102,.1983,.9806,.0316,1
3618570,MARLBORO CENTRAL SCHOOL DISTRICT,NY,NY,,,.6534,.3149,1
3618630,MASSAPEQUA UNION FREE SCHOOL DISTRICT,NY,NY,,,.167,.1597,1
3618690,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,NY,NY,.5234,.0198,.2514,.0155,1
3619020,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,NY,NY,.3062,.2287,.4191,.2256,1
3619200,MIDDLE COUNTRY CENTRAL SCHOOL DISTRICT,NY,NY,.2863,.0288,.4124,.0174,1
3619230,LONGWOOD CENTRAL SCHOOL DISTRICT,NY,NY,.6126,.0173,.4218,.0157,1
3619320,MIDDLETOWN CITY SCHOOL DISTRICT,NY,NY,.3278,.0193,.3577,.0173,1
3619410,MILLER PLACE UNION FREE SCHOOL DISTRICT,NY,NY,,,.295,.1835,1
3619500,MINEOLA UNION FREE SCHOOL DISTRICT,NY,NY,,,.5428,.03,1
3619560,MINISINK VALLEY CENTRAL SCHOOL DISTRICT,NY,NY,.5109,.0672,.433,.0244,1
3619650,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,NY,NY,.5541,.0331,.5179,.0185,1
3619680,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),NY,NY,.3687,.0262,.2354,.0211,1
3619740,MONTICELLO CENTRAL SCHOOL DISTRICT,NY,NY,.4469,.0245,.3783,.0263,1
3619950,BEDFORD CENTRAL SCHOOL DISTRICT,NY,NY,.7108,.3389,.7892,.0246,1
3620100,MOUNT VERNON CITY SCHOOL DISTRICT,NY,NY,.4752,.0292,.3489,.0373,1
3620190,NANUET UNION FREE SCHOOL DISTRICT,NY,NY,,,.5619,.0622,1
3620340,CLARKSTOWN CENTRAL SCHOOL DISTRICT,NY,NY,.4694,.0414,.3815,.0196,1
3620400,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,NY,NY,,,.3736,.0516,1
3620460,NEW PALTZ CENTRAL SCHOOL DISTRICT,NY,NY,,,.6355,.0745,1
3620490,NEW ROCHELLE CITY SCHOOL DISTRICT,NY,NY,.7551,.015,.7404,.0183,1
3620580,NEW YORK CITY PUBLIC SCHOOLS,NY,NY,.7776,.0066,.7576000000000001,.0066,1
3620640,NEWARK CENTRAL SCHOOL DISTRICT,NY,NY,.3513,.1997,.3863,.1006,1
3620700,NEWBURGH CITY SCHOOL DISTRICT,NY,NY,.7504999999999999,.0143,.5832000000000001,.0142,1
3620820,NIAGARA FALLS CITY SCHOOL DISTRICT,NY,NY,.5617,.0152,.4523,.0912,1
3620850,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,NY,NY,.7496,.074,,,1
3620910,NORTH BABYLON UNION FREE SCHOOL DISTRICT,NY,NY,.4193,.0195,.3103,.0253,1
3620940,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,NY,NY,,,.3538,.1416,1
3621210,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,NY,NY,.6717,.0273,-.5582,.2001,1
3621270,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,NY,NY,,,.6064000000000001,.0938,1
3621480,NYACK UNION FREE SCHOOL DISTRICT,NY,NY,.8975,.0361,.6708,.033,1
3621570,OCEANSIDE UNION FREE SCHOOL DISTRICT,NY,NY,,,.4767,.0233,1
3621720,OLEAN CITY SCHOOL DISTRICT,NY,NY,.4305,.1905,,,1
3622020,OSSINING UNION FREE SCHOOL DISTRICT,NY,NY,.736,.0278,.8153,.0228,1
3622050,OSWEGO CITY SCHOOL DISTRICT,NY,NY,,,.6327,.1619,1
3622290,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,NY,NY,,,.9484,.0709,1
3622470,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,NY,NY,.6047,.0311,.6338,.0166,1
3622650,PEEKSKILL CITY SCHOOL DISTRICT,NY,NY,.4055,.0619,.2118,.0616,1
3622680,PELHAM UNION FREE SCHOOL DISTRICT,NY,NY,1.4786,.1426,.5834,.0391,1
3622710,PENFIELD CENTRAL SCHOOL DISTRICT,NY,NY,,,.3519,.1326,1
3623010,PINE BUSH CENTRAL SCHOOL DISTRICT,NY,NY,.2595,.0282,.265,.0205,1
3623160,PITTSFORD CENTRAL SCHOOL DISTRICT,NY,NY,.6724,.3159,.044,.3815,1
3623220,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,NY,NY,,,.7039,.169,1
3623460,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,NY,NY,.8393000000000001,.0506,.5364,.0247,1
3623520,PORT JERVIS CITY SCHOOL DISTRICT,NY,NY,.2994,.0478,.1534,.0625,1
3623580,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,NY,NY,,,.9874000000000001,.0242,1
3623760,POUGHKEEPSIE CITY SCHOOL DISTRICT,NY,NY,.5112,.0313,.4188,.0311,1
3624000,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,NY,NY,,,.5154,.0822,1
3624690,RIVERHEAD CENTRAL SCHOOL DISTRICT,NY,NY,.8982,.0243,.7277,.0207,1
3624750,ROCHESTER CITY SCHOOL DISTRICT,NY,NY,.441,.0119,.4612,.0158,1
3624780,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,NY,NY,1.4362,.2296,.8066,.0399,1
3624840,ROCKY POINT UNION FREE SCHOOL DISTRICT,NY,NY,,,.6005,.1033,1
3624900,ROME CITY SCHOOL DISTRICT,NY,NY,.2968,.0294,.2251,.0545,1
3624990,ROOSEVELT UNION FREE SCHOOL DISTRICT,NY,NY,-.2263,.1547,-.2932,.154,1
3625050,ROSLYN UNION FREE SCHOOL DISTRICT,NY,NY,,,.9054,.1264,1
3625170,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,NY,NY,.6474,.0209,.238,.0827,1
3625260,RYE CITY SCHOOL DISTRICT,NY,NY,,,.7226,.143,1
3625290,RYE NECK UNION FREE SCHOOL DISTRICT,NY,NY,,,.3914,.1579,1
3625350,SACHEM CENTRAL SCHOOL DISTRICT,NY,NY,.5828,.0376,.3661,.0211,1
3625770,SARATOGA SPRINGS CITY SCHOOL DISTRICT,NY,NY,.5774,.0995,,,1
3625800,SAUGERTIES CENTRAL SCHOOL DISTRICT,NY,NY,,,.1621,.1323,1
3625950,SCARSDALE UNION FREE SCHOOL DISTRICT,NY,NY,,,.2469,.1005,1
3626010,SCHENECTADY CITY SCHOOL DISTRICT,NY,NY,.4252,.0147,.3886,.0194,1
3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,NY,NY,.7282,.1005,.5162,.0927,1
3626670,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,NY,NY,.3965,.059,.5101,.0476,1
3627060,SMITHTOWN CENTRAL SCHOOL DISTRICT,NY,NY,,,.4038,.0278,1
3627120,SODUS CENTRAL SCHOOL DISTRICT,NY,NY,.6137,.3364,,,1
3627210,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,NY,NY,.3876,.0298,.5278000000000001,.0542,1
3627300,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,NY,NY,.991,.0375,.8778,.0188,1
3627450,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,NY,NY,,,.7553,.0469,1
3627540,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,NY,NY,,,.8975,.0517,1
3627780,SPENCERPORT CENTRAL SCHOOL DISTRICT,NY,NY,.5886,.0692,,,1
3627810,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),NY,NY,.4694,.0306,.596,.0334,1
3627900,SPRINGS UNION FREE SCHOOL DISTRICT,NY,NY,,,.5419000000000001,.0512,1
3628200,THREE VILLAGE CENTRAL SCHOOL DISTRICT,NY,NY,,,.2775,.0525,1
3628320,RAMAPO CENTRAL SCHOOL DISTRICT (SUFFERN),NY,NY,.6319,.0724,.6191,.0275,1
3628500,SWEET HOME CENTRAL SCHOOL DISTRICT,NY,NY,.6115,.0288,,,1
3628560,SYOSSET CENTRAL SCHOOL DISTRICT,NY,NY,,,.157,.1243,1
3628590,SYRACUSE CITY SCHOOL DISTRICT,NY,NY,.3909,.0109,.4931,.0138,1
3628650,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,NY,NY,,,1.2656,.0309,1
3628950,TROY CITY SCHOOL DISTRICT,NY,NY,.4001,.0236,.4682,.0292,1
3629070,TUCKAHOE COMMON SCHOOL DISTRICT,NY,NY,,,.8346,.1705,1
3629370,UTICA CITY SCHOOL DISTRICT,NY,NY,.5011,.0153,.372,.0171,1
3629400,VALHALLA UNION FREE SCHOOL DISTRICT,NY,NY,,,.7465000000000001,.0653,1
3629430,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,NY,NY,.2739,.0429,.4218,.0405,1
3629460,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,NY,NY,.3675,.0652,.3676,.0488,1
3629520,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,NY,NY,.374,.1025,.4714,.126,1
3629790,WALLKILL CENTRAL SCHOOL DISTRICT,NY,NY,.3447,.1113,.3286,.0248,1
3629880,WAPPINGERS CENTRAL SCHOOL DISTRICT,NY,NY,.3563,.0216,.3117,.0174,1
3629970,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,NY,NY,.6374,.1724,.5586,.0334,1
3630030,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,NY,NY,.5169,.0427,.2786,.0249,1
3630120,WATERTOWN CITY SCHOOL DISTRICT,NY,NY,.3619,.0267,.199,.0346,1
3630210,WATERVLIET CITY SCHOOL DISTRICT,NY,NY,.3353,.0528,.4384,.1434,1
3630360,WEBSTER CENTRAL SCHOOL DISTRICT,NY,NY,.7154,.0606,.5657,.0362,1
3630540,WEST BABYLON UNION FREE SCHOOL DISTRICT,NY,NY,.6344,.0824,.4315,.0253,1
3630660,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,NY,NY,.3538,.0362,.3408,.0322,1
3630690,WEST ISLIP UNION FREE SCHOOL DISTRICT,NY,NY,,,.1881,.1643,1
3630780,WEST SENECA CENTRAL SCHOOL DISTRICT,NY,NY,.3916,.1796,.2681,.1756,1
3631020,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,NY,NY,,,.2163,.4487,1
3631260,WHITE PLAINS CITY SCHOOL DISTRICT,NY,NY,.9729,.0217,.8996,.0162,1
3631470,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,NY,NY,.6921000000000001,.0346,.0677,.0692,1
3631710,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,NY,NY,.4488,.1543,.5937,.0462,1
3631920,YONKERS CITY SCHOOL DISTRICT,NY,NY,.5086000000000001,.0122,.4636,.0107,1
3631980,YORKTOWN CENTRAL SCHOOL DISTRICT,NY,NY,,,.341,.0528,1
3700011,CUMBERLAND COUNTY SCHOOLS,NC,NC,.6783,.0068,.3256,.0095,.98998547
3700012,PITT COUNTY SCHOOLS,NC,NC,.9911,.0142,.728,.0193,.992679
3700030,ALAMANCE-BURLINGTON SCHOOLS,NC,NC,.7075,.0131,.6007,.0114,.99071473
3700090,ALEXANDER COUNTY SCHOOLS,NC,NC,.7393,.0776,.3317,.0333,.99444628
3700120,ALLEGHANY COUNTY SCHOOLS,NC,NC,,,-.2069,.4439,.99620622
3700180,ANSON COUNTY SCHOOLS,NC,NC,.8007,.0293,,,.99689263
3700210,ASHE COUNTY SCHOOLS,NC,NC,,,.2078,.1503,.99646795
3700240,ASHEBORO CITY SCHOOLS,NC,NC,.7762,.0247,.5568,.0186,.9914099
3700270,ASHEVILLE CITY SCHOOLS,NC,NC,1.494,.0241,.7279,.1411,.98328781
3700300,AVERY COUNTY SCHOOLS,NC,NC,,,.5095,.1505,.99756914
3700330,BEAUFORT COUNTY SCHOOLS,NC,NC,.8942,.0156,.5016000000000001,.021,.99329031
3700360,BERTIE COUNTY SCHOOLS,NC,NC,.4396,.0353,,,.99848092
3700390,BLADEN COUNTY SCHOOLS,NC,NC,.4873,.0175,.3069,.0242,.99627233
3700420,BRUNSWICK COUNTY SCHOOLS,NC,NC,.6805,.0135,.3811,.0185,.99049652
3700450,BUNCOMBE COUNTY SCHOOLS,NC,NC,.8022,.0145,.5698,.0129,.98968607
3700480,BURKE COUNTY SCHOOLS,NC,NC,.61,.0273,.3573,.0179,.99103403
3700530,CABARRUS COUNTY SCHOOLS,NC,NC,.7016,.0096,.7662,.0104,.9910481
3700580,CALDWELL COUNTY SCHOOLS,NC,NC,.6624,.0238,.4194,.0188,.99300593
3700600,CAMDEN COUNTY SCHOOLS,NC,NC,.5750999999999999,.07,,,.99494207
3700630,CARTERET COUNTY PUBLIC SCHOOLS,NC,NC,.7637000000000001,.025,.5446,.0346,.99241281
3700660,CASWELL COUNTY SCHOOLS,NC,NC,.5105,.0321,.6906,.1278,.99373645
3700690,CATAWBA COUNTY SCHOOLS,NC,NC,.7247,.0197,.5525,.0137,.99178761
3700720,CHAPEL HILL-CARRBORO SCHOOLS,NC,NC,1.5404,.0192,1.2883,.0198,.98670781
3700750,CHATHAM COUNTY SCHOOLS,NC,NC,.9438,.0191,.9075,.0177,.99073613
3700840,EDENTON/CHOWAN SCHOOLS,NC,NC,.9967,.0268,,,.99542147
3700900,CLEVELAND COUNTY SCHOOLS,NC,NC,.6448,.0123,.4501,.0231,.9942084
3700930,CLINTON CITY SCHOOLS,NC,NC,.8766000000000001,.0251,.6959,.0314,.99405557
3700960,COLUMBUS COUNTY SCHOOLS,NC,NC,.6315,.017,.4546,.0298,.9966076
3701080,CURRITUCK COUNTY SCHOOLS,NC,NC,.6868,.0683,.5909,.2336,.99230099
3701110,DARE COUNTY SCHOOLS,NC,NC,,,.7105,.0384,.99354333
3701140,DAVIDSON COUNTY SCHOOLS,NC,NC,.5441,.0229,.4126,.0185,.99616778
3701170,DAVIE COUNTY SCHOOLS,NC,NC,.7056,.0421,.6491,.0235,.99164039
3701200,DUPLIN COUNTY SCHOOLS,NC,NC,.6908,.0187,.5177000000000001,.0158,.99489313
3701260,DURHAM PUBLIC SCHOOLS,NC,NC,1.0297,.01,1.0187,.0128,.99238467
3701320,EDGECOMBE COUNTY SCHOOLS,NC,NC,.6214,.0151,.3015,.0266,.99735713
3701380,ELKIN CITY SCHOOLS,NC,NC,,,.4815,.1633,.99531293
3701500,FORSYTH COUNTY SCHOOLS,NC,NC,.9758,.0079,.9544,.0097,.99145055
3701530,FRANKLIN COUNTY SCHOOLS,NC,NC,.6439,.0164,.5373,.0193,.99392015
3701620,GASTON COUNTY SCHOOLS,NC,NC,.6661,.0102,.4342,.0157,.99483967
3701680,GATES COUNTY SCHOOLS,NC,NC,.6136,.0297,,,.99341053
3701800,GRANVILLE COUNTY SCHOOLS,NC,NC,.7236,.0149,.5663,.0236,.99408263
3701830,GREENE COUNTY SCHOOLS,NC,NC,.8309,.0336,.5364,.0267,.99562603
3701920,GUILFORD COUNTY SCHOOLS,NC,NC,.9330000000000001,.0066,.7839,.0093,.98954546
3701950,HALIFAX COUNTY SCHOOLS,NC,NC,.3917,.3274,,,.99841672
3702010,HARNETT COUNTY SCHOOLS,NC,NC,.763,.0098,.5156,.0116,.98827428
3702040,HAYWOOD COUNTY SCHOOLS,NC,NC,,,.3479,.0315,.99609452
3702100,HENDERSON COUNTY SCHOOLS,NC,NC,.7427,.0288,.6313,.0131,.989402
3702160,HERTFORD COUNTY SCHOOLS,NC,NC,.6304,.0426,,,.99770069
3702190,HICKORY CITY SCHOOLS,NC,NC,1.0523,.0225,.8056,.0229,.98672986
3702250,HOKE COUNTY SCHOOLS,NC,NC,.6664,.0161,.4718,.0225,.99141181
3702280,HYDE COUNTY SCHOOLS,NC,NC,.9979,.2304,,,.99353296
3702310,IREDELL-STATESVILLE SCHOOLS,NC,NC,.9307,.0147,.6517,.0131,.99487746
3702340,JACKSON COUNTY SCHOOLS,NC,NC,,,.3985,.0593,.99759656
3702370,JOHNSTON COUNTY SCHOOLS,NC,NC,.7686,.0107,.6539,.0108,.9915607
3702400,JONES COUNTY SCHOOLS,NC,NC,.4988,.042,,,.99404705
3702430,KANNAPOLIS CITY SCHOOLS,NC,NC,.6072,.0193,.4651,.0222,.99067247
3702560,LEE COUNTY SCHOOLS,NC,NC,.7621,.0152,.5184,.0139,.99147284
3702610,LENOIR COUNTY PUBLIC SCHOOLS,NC,NC,.8928,.0151,.498,.0206,.9960106
3702640,LEXINGTON CITY SCHOOLS,NC,NC,.4921,.0277,.312,.0301,.98637557
3702680,LINCOLN COUNTY SCHOOLS,NC,NC,.6693,.0208,.4678,.0198,.99282879
3702760,MACON COUNTY SCHOOLS,NC,NC,,,.5165,.0273,.99718595
3702880,MARTIN COUNTY SCHOOLS,NC,NC,.7847,.0204,.6247,.2034,.99600756
3702940,MCDOWELL COUNTY SCHOOLS,NC,NC,.9229000000000001,.3354,.5896,.0253,.99545515
3702970,CHARLOTTE-MECKLENBURG SCHOOLS,NC,NC,1.1251,.0045,.9912,.0063,.99207354
3703060,MONTGOMERY COUNTY SCHOOLS,NC,NC,.7368,.0262,.4073,.0199,.9950608
3703090,MOORE COUNTY SCHOOLS,NC,NC,.9197,.0147,.5826,.0182,.99316573
3703120,MOORESVILLE CITY SCHOOLS,NC,NC,.905,.0226,.5878,.0344,.99309731
3703210,MOUNT AIRY CITY SCHOOLS,NC,NC,1.2349,.1794,.4895,.0542,.9896841
3703270,NASH-ROCKY MOUNT SCHOOLS,NC,NC,.8681,.0108,.5872000000000001,.0163,.99520987
3703310,CRAVEN COUNTY SCHOOLS,NC,NC,.775,.0109,.4812,.0188,.99139553
3703330,NEW HANOVER COUNTY SCHOOLS,NC,NC,1.0827,.0112,.6571,.0145,.99022257
3703360,NEWTON CONOVER CITY SCHOOLS,NC,NC,.7052000000000001,.0323,.5605,.0382,.98613346
3703420,NORTHAMPTON COUNTY SCHOOLS,NC,NC,.4894,.028,,,.99695176
3703450,ONSLOW COUNTY SCHOOLS,NC,NC,.5513,.0104,.2061,.0128,.97964084
3703480,ORANGE COUNTY SCHOOLS,NC,NC,.8981,.0185,.8068,.0228,.99290091
3703510,PAMLICO COUNTY SCHOOLS,NC,NC,.6477000000000001,.0341,,,.99410421
3703540,PASQUOTANK COUNTY SCHOOLS,NC,NC,.7237,.0157,.0599,.1701,.99273926
3703570,PENDER COUNTY SCHOOLS,NC,NC,.7178,.0163,.4925,.0207,.9947108
3703600,PERQUIMANS COUNTY SCHOOLS,NC,NC,.6401,.0303,,,.99658537
3703630,PERSON COUNTY SCHOOLS,NC,NC,.7129,.0247,.4349,.0324,.99284351
3703720,POLK COUNTY SCHOOLS,NC,NC,,,.7174,.2957,.99261278
3703780,RANDOLPH COUNTY SCHOOLS,NC,NC,.5979,.0209,.5138,.0119,.99378848
3703870,RICHMOND COUNTY SCHOOLS,NC,NC,.662,.0177,.4305,.0276,.99500114
3703900,ROANOKE RAPIDS CITY SCHOOLS,NC,NC,.7508,.029,,,.99662882
3703930,ROBESON COUNTY SCHOOLS,NC,NC,.6297,.0166,.418,.0168,.99549913
3703990,ROCKINGHAM COUNTY SCHOOLS,NC,NC,.5166,.0119,.4027,.016,.99087226
3704050,ROWAN-SALISBURY SCHOOLS,NC,NC,.8007,.0133,.5808,.0227,.9928385
3704080,RUTHERFORD COUNTY SCHOOLS,NC,NC,.6439,.0207,.3563,.0258,.99367106
3704140,SAMPSON COUNTY SCHOOLS,NC,NC,.6978,.0162,.5105,.0163,.9955048
3704200,SCOTLAND COUNTY SCHOOLS,NC,NC,.6957,.0194,,,.99640191
3704320,STANLY COUNTY SCHOOLS,NC,NC,.778,.0223,.4479,.0272,.99452674
3704380,STOKES COUNTY SCHOOLS,NC,NC,.5898,.0642,.1066,.0607,.99435312
3704410,SURRY COUNTY SCHOOLS,NC,NC,.5506,.1358,.3919,.0171,.99406624
3704500,THOMASVILLE CITY SCHOOLS,NC,NC,.4386,.0388,.1835,.0331,.98578024
